Date,Location,Sand,Turf,Crustose_Coralline_Algae_or_Bare_Space,Stony_Coral,Soft_Coral,Macroalgae,Acanthastrea,Acropora,Astreopora,Cyphastrea,Favia,Fungia,Gardinoseris,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Montastrea,Montipora,Pachyseris,Pavona,Pocillopora,Porites,Psammocora,Sandolitha,Stylocoeniella,Tubastrea,Millepora
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,27.5,1.1,25.4,42.9,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9,0,0,0,0,0
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,10.1,16.7,8.1,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2,0,0,0,0,0
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,1.5,66,19.5,12.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,0,61.5,36,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,1,0,0,0,0,0
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,8,63.5,21.5,7,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,2,0,0,0,1.5,0,0,0,0,0
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,24.1,5,66.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,34,12.5,5,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,0,0,0
2008-04,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,5,0,44.5,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,4.1,19.3,10.2,36,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,35.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,5.1,50,27.3,0,17.7,0,1.5,0,0,0,2,1.5,0,0,0,0,0,1,0,0,21.2,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,4.5,3.5,59,33,0,0,0,0.5,3,0,0,0,0,0.5,0,0,0,0,8,0,0,7,14,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,0.5,27,47.5,20.5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,5.5,12,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,0,5,54.5,39.5,0,1,0,1.5,0,0,0,0,0,0,30.5,0,0,0,4.5,0,0.5,2.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,0,6,41,29.5,5.5,18,0,0,2,0,1,0,0,0,3.5,0,0,0,0,0,1,22,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,0,3,41.5,48,0,7.5,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0.5,33,4.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,0,39.4,20.7,11.1,0,28.8,0,0,1.5,0,0,0,0,0,0,0,0,0,3,0,0,6.6,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,0,2,20,71.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,49.5,7,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,1,14.6,30.8,50.5,0,3,0,14.1,0,0,0,0,0,0,0,0,0,0.5,23.2,0,0,12.6,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,1.5,4,54,40.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,32,0,0,0.5,6.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,0,17,53,24.5,0,5.5,0,0,0,0,0,0,0.5,0,1,0,0,0,14.5,0,0,8.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,0,5.1,22.7,71.7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,0,26,24,12,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,0,27.1,20.1,45.7,0,7,0,1.5,0,0,0,0,0,0,0,0,0,0.5,14.1,0,0,26.6,3,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,0,0.5,69.7,29.8,0,0,0,3,0,0,0,0,0,0,0,0,0,1,9.6,0,0,16.2,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,0,33,33,14.5,0,19.5,0,3.5,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,0,17,22,42,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,14.5,27,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,0,35,23.5,21,0,20.5,0,5,0,0,0,0.5,1,0,0,0,0,0.5,0,0,0,2.5,11.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,0,54.8,20.3,23.4,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,14.7,1.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,0,3.5,18.1,76.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,0,11.5,34,36.5,0,18,0,19.5,0,0,0,0,0,0,0,0,0,1,8,0,0,8,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,0,21.7,32.3,21.2,0,24.7,0,6.6,0,0,0,0,0.5,0,0,0,0,0.5,3,0,1,8.6,0,1,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,0,6.8,40.3,27.7,0,25.1,0,7.3,0,0,0,0,0,0,0,0,0,0.5,8.4,0,0,11.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,0,4.5,49.7,26.1,0,19.6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,20.1,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,0,4,64,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0.5,9,0,0,12.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,0,17.2,33.8,20.7,0,28.3,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,13.1,0.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,0,22.8,24.9,19.3,0,33,0,7.1,0,0,0,0,0,0,0,0,0,1,1.5,0,0,9.6,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,0,21.2,27.3,8.6,0,42.9,0,1,0,0,0,0,0,0,0,0,0,0,4.5,0,0,1.5,1.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,7.4,2.6,56.8,26.8,0,6.3,0,0,0,0,0,0,0,0,6.8,0,0,0,17.4,0,0.5,0,2.1,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,0,10.1,31.2,50.3,0,8.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,0,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,0,18.5,53.5,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0.5,7,13,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,0,25.6,32.2,33.7,0,8.5,0,1.5,28.6,0,0,0,0,0,0,0,0,0,0.5,0,0,1,2,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,0,26.5,51,12.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,2.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,0,16,44.5,32.5,0,7,0,0,0,0,0,0,0,0,1.5,0,0,0.5,0.5,0,0,28.5,1.5,0,0,0,0,0
2008-04,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,0,23.4,32.5,14.7,0,29.4,0,1,0,0,0,0,0,0,0,0,0,0,4.1,0,0,9.6,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,8.7,6.1,71.9,12.8,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0,1,7.1,2.6,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,3.6,0.5,84.6,10.3,1,0,0,0.5,0,0,0,0,0,0,2.1,0,0,1.5,1,0,0,1,4.1,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,6.5,0,64.8,26.6,0,2,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,12.1,13.1,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,0,0,34.5,65,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,63.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,0,0,6.6,93.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.4,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,16.3,5.1,68.4,10.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,0,0.5,7.7,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,4,9,77.4,8,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.5,6,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,0.5,11.8,68.2,14.4,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,2.1,9.7,0,0,0,0,0,2.6
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,7.7,1.5,87.2,3.6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.5,0.5,0,0,0,1,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,8.5,21.6,62.8,6,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,5,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,0.5,3.1,75.6,20.2,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,2.6,1.6,0,1,14,0.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,1,2,67,29.5,0,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,1.5,0,1,25.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,15.9,25.4,41.8,13.8,0,3.2,0,0.5,0,0,0,0,0,0,0.5,0,0,2.1,0,0,0,7.4,3.2,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,2.1,31.1,57.9,4.2,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2.6,1.1,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,0.5,8.8,75.8,14.4,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,1,2.6,0,0,10.3,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,0,36,34,22.3,0,7.6,0,2.5,0,0,0,0,0.5,0,0,0,0,3,0.5,0,0,15.2,0.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,5,25.5,58,9.5,0,2,0.5,1.5,0,0,0,0,0,0,1.5,0,0,2,0.5,0,0,3.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,1.5,16,75.5,4.5,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,0,10.6,60.1,28.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,23.7,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,1,15.5,55.5,27,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0.5,0,0,0,25,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,11,13.5,72.5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,7.1,0,33.5,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,8.2,3.6,79.1,8.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,7.7,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,5.1,43.4,31.8,19.2,0,0.5,0,2,0,0,0,0,0,0,1,0,0,2.5,0,0,0,3,10.6,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,0,8,79.9,11.6,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,1.5,0,1.5,6.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,7,23,56.5,12,0,1.5,0,0,0,0,0,0,0,0,2,0,0,0.5,3.5,0,0.5,1,4.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,7,13.5,69,10.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1.5,0,0,2,5.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,20.2,16.7,60.1,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,1.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,8.5,25,63,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,17.8,26.4,47.2,6.1,0,2.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,5.1,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,2.5,29.5,62.5,3.5,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,1,29.6,37.7,17.6,9,5,0,8,0,0,0,0,0,0,0.5,0,0,2,0,0,0,7,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,23.2,1.5,58.1,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,12.1,1.5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,9.1,30.5,44.2,14.7,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0.5,1,10.7,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,9.6,21.2,39.4,25.3,0,4.5,0,3.5,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0.5,19.2,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,0,5.5,44.2,49.7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,14.5,17,42.5,19.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,18,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,7.5,21,52.5,16.5,0,2.5,0,0,0,0,0,0,0,0,1.5,0,0,2.5,1,0,0,11.5,0,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,18.5,16.5,52,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,1.5,5,0,0,0,0,0
2008-04,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,8.6,17.7,65.7,3.5,0,4.5,0,0,0,0,0,0,0,0,1,0,0,1.5,0.5,0,0,0.5,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,61,1,29.5,6.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,80,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,4,25.8,57.1,12.6,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,5.1,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,49.5,11,31.5,5.5,0,2.5,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0.5,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,55.8,18.8,13.7,11.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.6,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,61.7,7.1,11.7,15.3,0,4.1,0,0,0,0,0,0.5,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,0,3,73.9,8,0,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,0,18.7,60.1,13.1,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,1,47.7,21.3,17.8,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,17.3,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,39,16,40.5,2,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,22.8,7.6,51.8,14.7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,24.6,17.1,17.1,18.1,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15.1,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,33.3,22.2,11.1,19.7,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,28.4,37.6,5.1,6.1,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4.6,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,35.4,7.1,24.7,26.8,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,26.3,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,2,11.1,63.1,18.2,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,5.6,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,1.5,0.5,55.6,36.9,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,17.7,0,0,19.2,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,79.6,0,11.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,0,33.2,38.2,19.1,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,18.6,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,8.5,16.5,56,5.5,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.5,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,12.6,18.7,40.9,10.1,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,1.5,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,28.6,32.7,14.6,17.6,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,6.5,31.5,16,32,0,14,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,35.5,42,13.5,6,0,3,0,0,0,0,0,1.5,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,0,15,71.5,1,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,0,22.8,48.2,6.6,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,4.5,5,64.5,11.5,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,11.7,31,29.4,16.8,0.5,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,16.2,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,0,18.3,21.8,58.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,0,7,13.6,79.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,78.9,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,0,19.9,22.4,56.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,53.6,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,2,20.7,60.1,11.1,0,6.1,0,0,0,0,0,0.5,0,0,0,0,0,0,3,0,7.6,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,19.5,27,32,15.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.5,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,0,58.8,8.5,27.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,9,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,8.5,6.5,49.2,6.5,4,25.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,5,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,24.9,31,30.5,9.6,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.6,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,38,38,19.5,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,3.6,27.7,37.9,6.7,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0
2008-04,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,52,8.1,8.1,27.8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,22.2,0,0,0,0,0,0,0
2008-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,36.7,32.7,17.6,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.5,13.1,2.5,0,0,0,0,0
2008-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,0,15,66,19,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,3.5,0,3,10.5,0.5,0,0,0,0,0
2008-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,0,10.5,32.5,33.5,0,23.5,0,0,0,0,0,0,0,0,0,0,0,1.5,2,0,0.5,29.5,0,0,0,0,0,0
2008-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,0,17.9,22.6,32.3,0,25.1,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,1,0,0,0,0,2.1
2008-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,0,17.8,39.3,29.8,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,26.2,0,0,0,0,0,0
2008-04,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,0,4.6,69.7,14.4,0,6.2,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,11.3,0,0,0,0,0,5.1
