Taxonomy,Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Family.x,Count,Total_Length,Length_Anomaly,Biomass,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver,Family.y,Trophic.group,Functional.group
Ctenochaetus striatus,2006,7/13/06,21:40,23:25,LTER 3 Forereef Fish Transect 3 Swath 5 m,3,FO,3,5,Acanthuridae,10,200,0,1500.1,Primary Consumer,Herbivore/Detritivore,40,1,0,1,34,1,CK,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,20:30,21:05,LTER 4 Backreef Fish Transect 3 Swath 5 m,4,BA,3,5,Acanthuridae,4,110,0,96.1,Primary Consumer,Herbivore/Detritivore,5,2,0,0.5,30.5,0,YR,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/14/06,21:35,23:25,LTER 1 Forereef Fish Transect 2 Swath 5 m,1,FO,2,5,Acanthuridae,4,150,0,248.6,Primary Consumer,Herbivore/Detritivore,80,1,0,1,42,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/7/09,21:25,22:50,LTER 3 Forereef Fish Transect 2 Swath 5 m,3,FO,2,5,Acanthuridae,8,210,0,1393.5,Primary Consumer,Herbivore/Detritivore,55,1,0,1,33.7,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,8/1/12,22:45,23:40,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Acanthuridae,3,120,0,94.1,Primary Consumer,Herbivore/Detritivore,25,0,0,0,21.7,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/14/06,21:35,23:25,LTER 1 Forereef Fish Transect 2 Swath 5 m,1,FO,2,5,Acanthuridae,11,130,0,441,Primary Consumer,Herbivore/Detritivore,80,1,0,1,42,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/5/10,19:15,20:28,LTER 4 Forereef Fish Transect 2 Swath 5 m,4,FO,2,5,Acanthuridae,3,110,0,72.1,Primary Consumer,Herbivore/Detritivore,3,1,0,1,38,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/12/06,1:20,2:15,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,2,80,0,18.12,Primary Consumer,Herbivore/Detritivore,60,1,0,0,-1,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,7/29/12,21:10,22:15,LTER 3 Forereef Fish Transect 2 Swath 5 m,3,FO,2,5,Acanthuridae,25,110,0,600.9,Primary Consumer,Herbivore/Detritivore,15,2,1,1,51,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/5/10,19:15,20:28,LTER 4 Forereef Fish Transect 2 Swath 5 m,4,FO,2,5,Acanthuridae,10,180,0,1086.4,Primary Consumer,Herbivore/Detritivore,3,1,0,1,38,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,20:30,21:05,LTER 4 Backreef Fish Transect 3 Swath 5 m,4,BA,3,5,Acanthuridae,1,60,0,3.75,Primary Consumer,Herbivore/Detritivore,5,2,0,0.5,30.5,0,YR,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/12/06,1:20,2:15,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,2,100,0,35.9,Primary Consumer,Herbivore/Detritivore,60,1,0,0,-1,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/26/08,21:10,22:00,LTER 1 Forereef Fish Transect 2 Swath 5 m,1,FO,2,5,Acanthuridae,7,110,0,168.2,Primary Consumer,Herbivore/Detritivore,15,2,0,1,29,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/2/09,19:45,20:25,LTER 6 Fringing Reef Fish Transect 3 Swath 5 m,6,FR,3,5,Acanthuridae,1,60,0,3.75,Primary Consumer,Herbivore/Detritivore,25,0,0,0,6.2,0,YR,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/3/10,20:20,21:15,LTER 2 Backreef Fish Transect 2 Swath 5 m,2,BA,2,5,Acanthuridae,3,210,0,522.6,Primary Consumer,Herbivore/Detritivore,25,1,0,0,14,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/3/09,18:40,19:30,LTER 2 Backreef Fish Transect 3 Swath 5 m,2,BA,3,5,Acanthuridae,2,50,0,4.3,Primary Consumer,Herbivore/Detritivore,65,1,0,0,12.4,0,YR,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/23/08,21:30,22:30,LTER 3 Forereef Fish Transect 2 Swath 5 m,3,FO,2,5,Acanthuridae,22,130,0,882.1,Primary Consumer,Herbivore/Detritivore,60,2,0,2,35,1,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/14/06,19:05,20:55,LTER 2 Forereef Fish Transect 2 Swath 5 m,2,FO,2,5,Acanthuridae,2,140,0,100.6,Primary Consumer,Herbivore/Detritivore,55,0,0,1,45,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,7/31/12,23:10,23:50,LTER 5 Backreef Fish Transect 1 Swath 5 m,5,BA,1,5,Acanthuridae,11,150,0,683.6,Primary Consumer,Herbivore/Detritivore,50,1,1,0,35.3,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,7/31/11,12:00,12:45,LTER 3 Fringing Reef Fish Transect 1 Swath 5 m,3,FR,1,5,Acanthuridae,12,140,0,603.7,Primary Consumer,Herbivore/Detritivore,12,2,1,0,27.1,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/16/06,19:25,20:15,LTER 4 Fringing Reef Fish Transect 3 Swath 5 m,4,FR,3,5,Acanthuridae,3,100,0,53.9,Primary Consumer,Herbivore/Detritivore,5,1,0,0,34,0,CK,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/16/06,20:45,21:25,LTER 4 Backreef Fish Transect 4 Swath 5 m,4,BA,4,5,Acanthuridae,1,80,0,9.06,Primary Consumer,Herbivore/Detritivore,5,1,0,0,30,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,20:30,21:05,LTER 4 Backreef Fish Transect 1 Swath 5 m,4,BA,1,5,Acanthuridae,2,150,0,124.3,Primary Consumer,Herbivore/Detritivore,5,2,0,0.5,30.5,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/2/09,19:45,20:25,LTER 6 Fringing Reef Fish Transect 1 Swath 5 m,6,FR,1,5,Acanthuridae,2,140,0,100.6,Primary Consumer,Herbivore/Detritivore,25,0,0,0,6.2,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/3/09,21:00,21:45,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Acanthuridae,5,110,0,120.2,Primary Consumer,Herbivore/Detritivore,40,1,0,0,26.3,0.5,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/15/06,19:45,21:05,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Acanthuridae,8,70,0,48.16,Primary Consumer,Herbivore/Detritivore,50,2,0,1,46,1,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/3/09,21:00,21:45,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Acanthuridae,8,140,0,402.5,Primary Consumer,Herbivore/Detritivore,40,1,0,0,26.3,0.5,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,7/29/11,12:55,13:20,LTER 1 Backreef Fish Transect 1 Swath 5 m,1,BA,1,5,Acanthuridae,4,100,0,71.8,Primary Consumer,Herbivore/Detritivore,35,1,0,0,23.1,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/4/09,21:30,22:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthuridae,29,120,0,909.9,Primary Consumer,Herbivore/Detritivore,85,1,0,1,33,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/22/08,21:00,21:30,LTER 4 Backreef Fish Transect 1 Swath 5 m,4,BA,1,5,Acanthuridae,18,130,0,721.7,Primary Consumer,Herbivore/Detritivore,40,2,0,0,37,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/21/08,24:25:00,1:15,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Acanthuridae,2,110,0,48.1,Primary Consumer,Herbivore/Detritivore,25,2,0,0,13,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/2/10,20:50,21:35,LTER 6 Backreef Fish Transect 3 Swath 5 m,6,BA,3,5,Acanthuridae,24,150,0,1491.6,Primary Consumer,Herbivore/Detritivore,40,4,1,0,36,0,TA,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/2/09,20:45,21:20,LTER 6 Backreef Fish Transect 2 Swath 5 m,6,BA,2,5,Acanthuridae,1,50,0,2.15,Primary Consumer,Herbivore/Detritivore,25,1,0,0,26.7,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,7/29/11,12:55,13:20,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthuridae,5,180,0,543.2,Primary Consumer,Herbivore/Detritivore,35,1,0,0,23.1,0,TA,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,7/29/11,13:50,14:40,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,8,70,0,48.16,Primary Consumer,Herbivore/Detritivore,70,1,0,0,27.3,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,7/28/12,19:10,20:15,LTER 2 Forereef Fish Transect 2 Swath 5 m,2,FO,2,5,Acanthuridae,22,130,0,882.1,Primary Consumer,Herbivore/Detritivore,60,1,1,0.5,46.5,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,19:20,20:05,LTER 4 Fringing Reef Fish Transect 2 Swath 5 m,4,FR,2,5,Acanthuridae,4,90,0,52,Primary Consumer,Herbivore/Detritivore,5,1,0,0.5,23.75,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,19:20,20:05,LTER 4 Fringing Reef Fish Transect 2 Swath 5 m,4,FR,2,5,Acanthuridae,1,140,0,50.3,Primary Consumer,Herbivore/Detritivore,5,1,0,0.5,23.75,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/15/06,21:50,23:25,LTER 6 Forereef Fish Transect 2 Swath 5 m,6,FO,2,5,Acanthuridae,14,130,0,561.3,Primary Consumer,Herbivore/Detritivore,50,1,0,1,37,1,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/12/07,21:45,22:25,LTER 6 Fringing Reef Fish Transect 2 Swath 5 m,6,FR,2,5,Acanthuridae,1,110,0,24,Primary Consumer,Herbivore/Detritivore,80,1,1,0,13,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/2/10,22:15,22:50,LTER 5 Fringing Reef Fish Transect 2 Swath 5 m,5,FR,2,5,Acanthuridae,1,130,0,40.1,Primary Consumer,Herbivore/Detritivore,30,1,0,0,16,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/13/07,19:55,21:20,LTER 6 Forereef Fish Transect 1 Swath 5 m,6,FO,1,5,Acanthuridae,7,100,0,125.7,Primary Consumer,Herbivore/Detritivore,10,0,0,0,40,1,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/16/07,19:30,20:10,LTER 2 Backreef Fish Transect 2 Swath 5 m,2,BA,2,5,Acanthuridae,7,150,0,435,Primary Consumer,Herbivore/Detritivore,95,3,2,0,9,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/6/09,21:45,23:00,LTER 6 Forereef Fish Transect 3 Swath 5 m,6,FO,3,5,Acanthuridae,2,90,0,26,Primary Consumer,Herbivore/Detritivore,2,1,0,1,42,0.5,YR,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,7/29/11,13:50,14:40,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Acanthuridae,12,100,0,215.4,Primary Consumer,Herbivore/Detritivore,70,1,0,0,27.3,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/3/10,20:20,21:15,LTER 2 Backreef Fish Transect 1 Swath 5 m,2,BA,1,5,Acanthuridae,11,140,0,553.4,Primary Consumer,Herbivore/Detritivore,25,1,0,0,14,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/12/06,24:10:00,1:00,LTER 5 Fringing Reef Fish Transect 2 Swath 5 m,5,FR,2,5,Acanthuridae,2,110,0,48.1,Primary Consumer,Herbivore/Detritivore,99,0,0,1,12,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,8/3/11,11:45,12:55,LTER 6 Forereef Fish Transect 1 Swath 5 m,6,FO,1,5,Acanthuridae,1,130,0,40.1,Primary Consumer,Herbivore/Detritivore,15,3,1,1.5,51,1,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/3/09,19:45,20:35,LTER 2 Fringing Reef Fish Transect 1 Swath 5 m,2,FR,1,5,Acanthuridae,8,40,0,8.68,Primary Consumer,Herbivore/Detritivore,25,1,0,0,19,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/6/09,21:45,23:00,LTER 6 Forereef Fish Transect 2 Swath 5 m,6,FO,2,5,Acanthuridae,18,160,0,1363.2,Primary Consumer,Herbivore/Detritivore,2,1,0,1,42,0.5,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/26/08,21:10,22:00,LTER 1 Forereef Fish Transect 4 Swath 5 m,1,FO,4,5,Acanthuridae,1,140,0,50.3,Primary Consumer,Herbivore/Detritivore,15,2,0,1,29,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/24/08,21:20,22:20,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthuridae,1,90,0,13,Primary Consumer,Herbivore/Detritivore,20,2,1,2,31,1,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/3/09,19:45,20:35,LTER 2 Fringing Reef Fish Transect 2 Swath 5 m,2,FR,2,5,Acanthuridae,6,150,0,372.9,Primary Consumer,Herbivore/Detritivore,25,1,0,0,19,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,7/27/12,21:30,22:25,LTER 4 Backreef Fish Transect 2 Swath 5 m,4,BA,2,5,Acanthuridae,2,110,0,48.1,Primary Consumer,Herbivore/Detritivore,15,1,0,0,27.9,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/17/07,1:12,2:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,2,130,0,80.2,Primary Consumer,Herbivore/Detritivore,95,1,0,0,14,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/17/07,1:12,2:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,3,90,0,39,Primary Consumer,Herbivore/Detritivore,95,1,0,0,14,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/12/07,20:20,21:05,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Acanthuridae,2,70,0,12.04,Primary Consumer,Herbivore/Detritivore,75,1,1,0,34,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/12/07,24:50:00,1:30,LTER 3 Fringing Reef Fish Transect 2 Swath 5 m,3,FR,2,5,Acanthuridae,2,140,0,100.6,Primary Consumer,Herbivore/Detritivore,30,3,1,0,18,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/4/10,21:40,23:10,LTER 6 Forereef Fish Transect 1 Swath 5 m,6,FO,1,5,Acanthuridae,2,140,0,100.6,Primary Consumer,Herbivore/Detritivore,85,2,0,0,42,1,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/2/09,23:00,23:30,LTER 5 Backreef Fish Transect 1 Swath 5 m,5,BA,1,5,Acanthuridae,2,150,0,124.3,Primary Consumer,Herbivore/Detritivore,25,1,0,0,29.9,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,7/28/12,0:05,0:50,LTER 3 Fringing Reef Fish Transect 1 Swath 5 m,3,FR,1,5,Acanthuridae,6,140,0,301.9,Primary Consumer,Herbivore/Detritivore,5,1,0,0,30.5,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/1/10,23:00,23:50,LTER 3 Backreef Fish Transect 3 Swath 5 m,3,BA,3,5,Acanthuridae,9,160,0,681.6,Primary Consumer,Herbivore/Detritivore,35,4,2,1,27,0,TA,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/2/09,19:45,20:25,LTER 6 Fringing Reef Fish Transect 4 Swath 5 m,6,FR,4,5,Acanthuridae,4,100,0,71.8,Primary Consumer,Herbivore/Detritivore,25,0,0,0,6.2,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/23/08,19:20,20:30,LTER 4 Forereef Fish Transect 4 Swath 5 m,4,FO,4,5,Acanthuridae,2,110,0,48.1,Primary Consumer,Herbivore/Detritivore,65,2,0,2,35,1,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/23/08,19:20,20:30,LTER 4 Forereef Fish Transect 1 Swath 5 m,4,FO,1,5,Acanthuridae,1,45,0,1.56,Primary Consumer,Herbivore/Detritivore,65,2,0,2,35,1,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/23/08,19:20,20:30,LTER 4 Forereef Fish Transect 4 Swath 5 m,4,FO,4,5,Acanthuridae,1,70,0,6.02,Primary Consumer,Herbivore/Detritivore,65,2,0,2,35,1,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/7/09,19:30,20:55,LTER 4 Forereef Fish Transect 2 Swath 5 m,4,FO,2,5,Acanthuridae,9,70,0,54.18,Primary Consumer,Herbivore/Detritivore,90,1,0,1,30.9,0.5,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/25/08,19:40,20:20,LTER 6 Fringing Reef Fish Transect 1 Swath 5 m,6,FR,1,5,Acanthuridae,8,130,0,320.8,Primary Consumer,Herbivore/Detritivore,15,1,0,0,14,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,21:40,22:30,LTER 3 Fringing Reef Fish Transect 1 Swath 5 m,3,FR,1,5,Acanthuridae,2,140,0,100.6,Primary Consumer,Herbivore/Detritivore,40,1,0,0.5,28.5,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/14/06,19:05,20:55,LTER 2 Forereef Fish Transect 4 Swath 5 m,2,FO,4,5,Acanthuridae,10,60,0,37.54,Primary Consumer,Herbivore/Detritivore,55,0,0,1,45,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/13/07,22:05,23:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthuridae,1,150,0,62.1,Primary Consumer,Herbivore/Detritivore,15,0,0,2,51,1,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/15/06,19:45,21:05,LTER 5 Forereef Fish Transect 3 Swath 5 m,5,FO,3,5,Acanthuridae,1,80,0,9.06,Primary Consumer,Herbivore/Detritivore,50,2,0,1,46,1,CK,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,7/30/11,9:00,10:00,LTER 1 Forereef Fish Transect 4 Swath 5 m,1,FO,4,5,Acanthuridae,1,40,0,1.08,Primary Consumer,Herbivore/Detritivore,17,0,0,0.5,43.7,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/14/07,21:55,22:55,LTER 3 Forereef Fish Transect 2 Swath 5 m,3,FO,2,5,Acanthuridae,13,130,0,521.2,Primary Consumer,Herbivore/Detritivore,10,1,0,1,49,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/6/09,19:30,20:50,LTER 5 Forereef Fish Transect 3 Swath 5 m,5,FO,3,5,Acanthuridae,7,100,0,125.7,Primary Consumer,Herbivore/Detritivore,1,1,0,1,45,0.7,YR,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/13/07,22:05,23:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthuridae,1,160,0,75.7,Primary Consumer,Herbivore/Detritivore,15,0,0,2,51,1,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/25/08,22:20,22:45,LTER 5 Backreef Fish Transect 4 Swath 5 m,5,BA,4,5,Acanthuridae,2,100,0,35.9,Primary Consumer,Herbivore/Detritivore,12,1,0,0,29,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,8/1/12,20:10,21:05,LTER 2 Backreef Fish Transect 2 Swath 5 m,2,BA,2,5,Acanthuridae,3,90,0,39,Primary Consumer,Herbivore/Detritivore,60,0,0,0,17.9,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2007,7/17/07,24:10:00,24:50:00,LTER 2 Fringing Reef Fish Transect 1 Swath 5 m,2,FR,1,5,Acanthuridae,1,60,0,3.75,Primary Consumer,Herbivore/Detritivore,95,1,0,0,13,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/25/08,20:50,21:30,LTER 6 Backreef Fish Transect 4 Swath 5 m,6,BA,4,5,Acanthuridae,3,120,0,94.1,Primary Consumer,Herbivore/Detritivore,25,1,0,0,24,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/25/08,20:50,21:30,LTER 6 Backreef Fish Transect 4 Swath 5 m,6,BA,4,5,Acanthuridae,3,110,0,72.1,Primary Consumer,Herbivore/Detritivore,25,1,0,0,24,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/5/10,21:30,22:40,LTER 3 Forereef Fish Transect 2 Swath 5 m,3,FO,2,5,Acanthuridae,58,150,0,3604.7,Primary Consumer,Herbivore/Detritivore,15,1,0,1,38,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2006,7/12/06,21:00,22:05,LTER 6 Fringing Reef Fish Transect 4 Swath 5 m,6,FR,4,5,Acanthuridae,1,120,0,31.4,Primary Consumer,Herbivore/Detritivore,60,2,0,0,10,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/2/09,20:45,21:20,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Acanthuridae,1,80,0,9.06,Primary Consumer,Herbivore/Detritivore,25,1,0,0,26.7,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,8/1/12,22:45,23:40,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,5,70,0,30.1,Primary Consumer,Herbivore/Detritivore,25,0,0,0,21.7,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/24/08,19:10,20:30,LTER 6 Forereef Fish Transect 3 Swath 5 m,6,FO,3,5,Acanthuridae,1,50,0,2.15,Primary Consumer,Herbivore/Detritivore,25,2,1,2,35,1,YR,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/6/10,19:00,20:10,LTER 2 Forereef Fish Transect 2 Swath 5 m,2,FO,2,5,Acanthuridae,7,180,0,760.4,Primary Consumer,Herbivore/Detritivore,0,1,0,1,35,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,21:40,22:30,LTER 3 Fringing Reef Fish Transect 2 Swath 5 m,3,FR,2,5,Acanthuridae,1,110,0,24,Primary Consumer,Herbivore/Detritivore,40,1,0,0.5,28.5,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/3/10,18:55,19:45,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Acanthuridae,14,100,0,251.3,Primary Consumer,Herbivore/Detritivore,25,1,0,0,19,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2010,8/3/10,18:55,19:45,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Acanthuridae,7,110,0,168.2,Primary Consumer,Herbivore/Detritivore,25,1,0,0,19,0,KS,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2009,8/1/09,21:40,22:30,LTER 3 Fringing Reef Fish Transect 2 Swath 5 m,3,FR,2,5,Acanthuridae,2,180,0,217.3,Primary Consumer,Herbivore/Detritivore,40,1,0,0.5,28.5,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2011,7/31/11,10:55,11:20,LTER 4 Backreef Fish Transect 2 Swath 5 m,4,BA,2,5,Acanthuridae,2,180,0,217.3,Primary Consumer,Herbivore/Detritivore,10,2,0,0,10.5,0,AB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2008,7/25/08,20:50,21:30,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Acanthuridae,1,120,0,31.4,Primary Consumer,Herbivore/Detritivore,25,1,0,0,24,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
Ctenochaetus striatus,2012,7/31/12,22:10,22:55,LTER 5 Fringing Reef Fish Transect 1 Swath 5 m,5,FR,1,5,Acanthuridae,14,150,0,870.1,Primary Consumer,Herbivore/Detritivore,65,2,2,0,12.8,0,GB,Acanthuridae,Herbivore/Detritivore,Detritivore
